source_id,url,fetched_at,http_status,content_type,content_length,content_sha256,etag,last_modified,outcome,raw_ref,reason,warnings
peeringdb.exchanges.directory,"https://www.peeringdb.com/api/ix?fields=id,name,city,country,region_continent,net_count,fac_count",2026-09-01T19:06:28Z,200,application/json,189984,a4bef222e20414f933626d55f0cc56dd43eade496ea94965283e9f5aacd666b4,,,first_capture,raw/peeringdb.exchanges.directory/2026/09/20260901T190628Z-a4bef222e204.json,,
peeringdb.exchanges.directory,"https://www.peeringdb.com/api/ix?fields=id,name,city,country,region_continent,net_count,fac_count",2026-09-01T19:40:17Z,200,application/json,189984,a4bef222e20414f933626d55f0cc56dd43eade496ea94965283e9f5aacd666b4,,,unchanged,raw/peeringdb.exchanges.directory/2026/09/20260901T190628Z-a4bef222e204.json,,
peeringdb.exchanges.directory,"https://www.peeringdb.com/api/ix?fields=id,name,city,country,region_continent,net_count,fac_count",2026-09-01T19:43:37Z,,,,,,,error,,retries_exhausted_status_429,
peeringdb.exchanges.directory,"https://www.peeringdb.com/api/ix?fields=id,name,city,country,region_continent,net_count,fac_count",2026-09-01T19:50:13Z,,,,,,,error,,retries_exhausted_status_429,
